Epoch,r,Train_Loss,Train_Accuracy,Test_Accuracy,Test_Loss
40,1,0.8711334653675099,76.092,59.91,1.4750404802097636
41,1,0.8588787693044414,76.382,59.84,1.468012067542714
42,1,0.8389259315741336,76.962,59.58,1.4872846732473677
43,1,0.8291674577976431,77.294,59.63,1.466863128030376
44,1,0.8109771585677896,77.852,60.29,1.462934178151902
45,1,0.7938555713809664,78.444,60.07,1.4607078554523978
46,1,0.7826946917016183,78.638,60.33,1.4617461770962759
47,1,0.7688072424791658,78.974,60.46,1.464727354277471
48,1,0.7566610349871009,79.266,60.45,1.455987354372717
49,1,0.7406760765158612,80.03,60.61,1.4465195570781733
50,1,0.7268681191574887,80.158,60.78,1.4517624059300513
51,1,0.7181207306702119,80.312,60.63,1.4672308207317522
52,1,0.7011210809430808,81.052,60.75,1.4564598510219793
53,1,0.690844577634731,81.4,60.64,1.4504214855516033
54,1,0.6754701255684923,81.834,60.75,1.4431248098422007
55,1,0.6673621773872229,82.002,60.73,1.4510596246476386
56,1,0.6539574970141091,82.162,60.73,1.4541634735028455
57,1,0.6539350640971947,82.478,60.85,1.4515542201935105
58,1,0.6366951214078137,82.806,61.07,1.4564608931541443
59,1,0.6211361923943395,83.498,61.09,1.4456085729750858
60,1,0.6109276031670363,83.672,61.1,1.4452428946829146
61,1,0.6012679588459336,84.018,61.15,1.4516390880961327
62,1,0.5892976847527277,84.432,61.14,1.4482783747326797
63,1,0.5796878033358118,84.684,61.24,1.4445253272724758
64,1,0.5692154578388194,85.044,61.29,1.452947529258242
65,1,0.5649489410926619,84.996,61.08,1.455874001524251
66,1,0.5504112867900478,85.582,61.19,1.4609955871940419
67,1,0.5423557163809266,85.814,61.04,1.4556848323269256
68,1,0.5398204165041599,85.732,61.18,1.455524867507303
69,1,0.5208906827832732,86.394,61.3,1.4609159086919894
70,1,0.5168587778078015,86.632,61.37,1.4603166432137702
71,1,0.5096781875776208,86.694,61.28,1.4615633339638923
72,1,0.49814116078264575,87.18,61.27,1.4535316418690287
73,1,0.4921886295346958,87.15,61.19,1.4490992290199183
74,1,0.4816045355994988,87.75,61.26,1.465537307368722
75,1,0.4770167223404131,87.718,61.75,1.4609639048576355
76,1,0.46633939462168444,88.21,61.58,1.4714990265809806
77,1,0.45714579713161646,88.684,61.86,1.4633478286919321
78,1,0.4526665349064581,88.65,61.76,1.4584258418933602
79,1,0.4421769507095942,88.886,61.54,1.4698717484048978
80,1,0.4354757422300251,89.158,61.67,1.4701236402912505
81,1,0.4277846900665242,89.394,61.61,1.4757978889592893
82,1,0.42089409985200826,89.506,61.69,1.4643731341240511
83,1,0.4152290962464974,89.686,61.39,1.4696938566341522
84,1,0.40898529813646356,89.9,61.61,1.4741615170885802
85,1,0.39707713349319784,90.444,61.45,1.4787964160275306
86,1,0.40132374028720513,90.3,61.7,1.4749939286025466
87,1,0.390489845896316,90.646,62.0,1.474382257005971
88,1,0.3857571992765912,90.504,61.55,1.4740039451866394
89,1,0.376083320459289,90.982,61.63,1.4788648140658238
90,1,0.37279010838483606,91.036,61.91,1.4757820823390013
91,1,0.3636512962334296,91.466,61.63,1.4824740188136982
92,1,0.360372482434563,91.402,61.43,1.48886943357006
93,1,0.3548662759878142,91.634,61.84,1.4907846428026819
94,1,0.345971188581813,91.994,61.84,1.4827731961657287
95,1,0.34062521639839766,91.966,61.73,1.4947993645242825
96,1,0.33788817882766503,92.252,61.79,1.4833857603133864
97,1,0.3313189275524653,92.342,61.34,1.5036078980014582
98,1,0.32569588139615097,92.628,61.67,1.4930247144334634
99,1,0.32326387156687125,92.604,61.39,1.4883904365976905
100,1,0.3140289305764086,92.838,61.77,1.491100755466777
