Epoch,r,Train_Loss,Train_Accuracy,Test_Accuracy,Test_Loss
20,1,1.433888495120856,60.476,54.13,1.6905568906456043
21,1,1.4077076923359386,61.248,54.48,1.673847292638888
22,1,1.3810228047620914,61.68,54.85,1.6535105978607372
23,1,1.355135933212612,62.678,55.36,1.648383537675165
24,1,1.328093172796547,63.178,55.35,1.636327721510723
25,1,1.3045476139201533,63.838,56.23,1.6157961559903091
26,1,1.2873637255500345,64.412,56.08,1.6226792601263447
27,1,1.2627021838027193,65.078,56.22,1.607547083478065
28,1,1.2429579844712602,65.602,56.47,1.6096174238593715
29,1,1.2209001945717561,66.102,56.76,1.5933928125223535
30,1,1.2068714475845133,66.574,57.33,1.5885490019609974
31,1,1.1842113411639963,66.954,56.99,1.5824238175799132
32,1,1.1658409693661858,67.61,57.22,1.5726074154969234
33,1,1.150339146785419,67.99,57.54,1.5647623083394044
34,1,1.1289977387851462,68.544,57.13,1.581806529859069
35,1,1.1123319810156322,69.056,57.49,1.562866463782681
36,1,1.095948790497792,69.318,57.72,1.558432749881866
37,1,1.0798090043122812,69.84,58.16,1.5531034575905769
38,1,1.0621153675686672,70.446,57.86,1.5580156183546516
39,1,1.0516384695192127,70.586,58.15,1.5451093285706392
40,1,1.0312356990773965,71.312,58.69,1.5395126065630822
41,1,1.0167950022098657,71.666,58.75,1.5298950687335555
42,1,1.001661002254852,72.156,58.5,1.5312716945721085
43,1,0.9921528232067137,72.01,58.34,1.534908922234918
44,1,0.9765889003606099,72.68,58.85,1.5212855103668894
45,1,0.964126003901367,73.216,58.74,1.5258434304765836
46,1,0.9465571896118277,73.698,59.34,1.5246574035875358
